2010-10-25 11:35:54.826700: Successfully scanned file test-data/DNS-data
2010-10-25 11:35:54.826700: Error in formatting - could not add the following records:
Line:44629|+arrow-pc.eecs.qmul.ac.uk:138.37.8^224.94.37.138.in-addr.arpa:enchilada.eecs.qmul.ac.uk.:864008.157:86400|IP address or machine name is invalid.
Line:46551|^_services._dns-sd._udp.dcs.qmul.ac.uk:_http._tcp.dcs.qmul.ac.uk:300|IP address or machine name is invalid.
Line:46552|^_services._dns-sd._udp.dcs.qmul.ac.uk:_ipp._tcp.dcs.qmul.ac.uk:300|IP address or machine name is invalid.
Line:46553|^b._dns-sd._udp.dcs.qmul.ac.uk:dcs.qmul.ac.uk:86400|IP address or machine name is invalid.
Line:46554|^lb._dns-sd._udp.dcs.qmul.ac.uk:dcs.qmul.ac.uk:86400|IP address or machine name is invalid.
Line:46555|^_http._tcp.dcs.qmul.ac.uk:JANET\ Roaming\ Service._http._tcp.dcs.qmul.ac.uk|IP address or machine name is invalid.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-86.wht.qmul.ac.uk, IP Address: 138.37.130.150, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 399.
2010-10-25 11:35:54.826700|Error|Machine Name: infd-90.mds.qmw.ac.uk, IP Address: 138.37.147.210, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 400.
2010-10-25 11:35:54.826700|Error|Machine Name: infd-90.mds.qmul.ac.uk, IP Address: 138.37.147.210, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 401.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-infd-90.smd.qmul.ac.uk, IP Address: 138.37.147.210, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 402.
2010-10-25 11:35:54.826700|Error|Machine Name: infd-90.smt.qmul.ac.uk, IP Address: 138.37.147.210, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 403.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.mds.qmw.ac.uk, IP Address: 138.37.139.224, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 404.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.mds.qmul.ac.uk, IP Address: 138.37.139.224, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 405.
2010-10-25 11:35:54.826700|Error|Machine Name: bms-cmendo-1.smd.qmul.ac.uk, IP Address: 138.37.139.224, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 406.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.bms.qmul.ac.uk, IP Address: 138.37.139.224, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 407.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.mds.qmw.ac.uk, IP Address: 138.37.155.224, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.224. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.mds.qmul.ac.uk, IP Address: 138.37.155.224, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.224.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-cmendo-1.smd.qmul.ac.uk, IP Address: 138.37.155.224, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 408.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.wht.qmul.ac.uk, IP Address: 138.37.155.224, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 409.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.mds.qmw.ac.uk, IP Address: 138.37.171.224, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.224. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.mds.qmul.ac.uk, IP Address: 138.37.171.224, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.224.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-cmendo-1.smd.qmul.ac.uk, IP Address: 138.37.171.224, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 410.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.smt.qmul.ac.uk, IP Address: 138.37.171.224, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 411.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.mds.qmw.ac.uk, IP Address: 138.37.187.224, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.224. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.mds.qmul.ac.uk, IP Address: 138.37.187.224, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.224.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-cmendo-1.smd.qmul.ac.uk, IP Address: 138.37.187.224, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 412.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-1.chs.qmul.ac.uk, IP Address: 138.37.187.224, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 413.
2010-10-25 11:35:54.826700|Error|Machine Name: tonc-20.mds.qmw.ac.uk, IP Address: 138.37.144.246, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 414.
2010-10-25 11:35:54.826700|Error|Machine Name: tonc-20.mds.qmul.ac.uk, IP Address: 138.37.144.246, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 415.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-tonc-20.smd.qmul.ac.uk, IP Address: 138.37.144.246, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 416.
2010-10-25 11:35:54.826700|Error|Machine Name: tonc-20.smt.qmul.ac.uk, IP Address: 138.37.144.246, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 417.
2010-10-25 11:35:54.826700|Error|Machine Name: exther-14.mds.qmw.ac.uk, IP Address: 138.37.172.223, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 418.
2010-10-25 11:35:54.826700|Error|Machine Name: exther-14.mds.qmul.ac.uk, IP Address: 138.37.172.223, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 419.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-exther-14.smd.qmul.ac.uk, IP Address: 138.37.172.223, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 420.
2010-10-25 11:35:54.826700|Error|Machine Name: exther-14.chs.qmul.ac.uk, IP Address: 138.37.172.223, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 421.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.mds.qmw.ac.uk, IP Address: 138.37.130.178, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 422.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.mds.qmul.ac.uk, IP Address: 138.37.130.178, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 423.
2010-10-25 11:35:54.826700|Error|Machine Name: bms-gastro-114.smd.qmul.ac.uk, IP Address: 138.37.130.178, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 424.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.bms.qmul.ac.uk, IP Address: 138.37.130.178, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 425.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.mds.qmw.ac.uk, IP Address: 138.37.146.178, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.130.178. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.mds.qmul.ac.uk, IP Address: 138.37.146.178, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.130.178.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-gastro-114.smd.qmul.ac.uk, IP Address: 138.37.146.178, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 426.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.wht.qmul.ac.uk, IP Address: 138.37.146.178, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 427.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.mds.qmw.ac.uk, IP Address: 138.37.162.178, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.130.178. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.mds.qmul.ac.uk, IP Address: 138.37.162.178, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.130.178.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-gastro-114.smd.qmul.ac.uk, IP Address: 138.37.162.178, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 428.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.smt.qmul.ac.uk, IP Address: 138.37.162.178, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 429.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.mds.qmw.ac.uk, IP Address: 138.37.178.178, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.130.178. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.mds.qmul.ac.uk, IP Address: 138.37.178.178, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.130.178.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-gastro-114.smd.qmul.ac.uk, IP Address: 138.37.178.178, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 430.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-114.chs.qmul.ac.uk, IP Address: 138.37.178.178, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 431.
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-46.mds.qmw.ac.uk, IP Address: 138.37.144.47, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 432.
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-46.mds.qmul.ac.uk, IP Address: 138.37.144.47, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 433.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-canimg-46.smd.qmul.ac.uk, IP Address: 138.37.144.47, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 434.
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-46.smt.qmul.ac.uk, IP Address: 138.37.144.47, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 435.
2010-10-25 11:35:54.826700|Error|Machine Name: cutr-69.mds.qmw.ac.uk, IP Address: 138.37.129.157, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 436.
2010-10-25 11:35:54.826700|Error|Machine Name: cutr-69.mds.qmul.ac.uk, IP Address: 138.37.129.157, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 437.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-cutr-69.smd.qmul.ac.uk, IP Address: 138.37.129.157, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 438.
2010-10-25 11:35:54.826700|Error|Machine Name: cutr-69.wht.qmul.ac.uk, IP Address: 138.37.129.157, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 439.
2010-10-25 11:35:54.826700|Error|Machine Name: coc-5.mds.qmw.ac.uk, IP Address: 138.37.129.77, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 440.
2010-10-25 11:35:54.826700|Error|Machine Name: coc-5.mds.qmul.ac.uk, IP Address: 138.37.129.77, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 441.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-coc-5.smd.qmul.ac.uk, IP Address: 138.37.129.77, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 442.
2010-10-25 11:35:54.826700|Error|Machine Name: coc-5.wht.qmul.ac.uk, IP Address: 138.37.129.77, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 443.
2010-10-25 11:35:54.826700|Error|Machine Name: coc-6.mds.qmw.ac.uk, IP Address: 138.37.129.78, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 444.
2010-10-25 11:35:54.826700|Error|Machine Name: coc-6.mds.qmul.ac.uk, IP Address: 138.37.129.78, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 445.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-coc-6.smd.qmul.ac.uk, IP Address: 138.37.129.78, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 446.
2010-10-25 11:35:54.826700|Error|Machine Name: coc-6.wht.qmul.ac.uk, IP Address: 138.37.129.78, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 447.
2010-10-25 11:35:54.826700|Error|Machine Name: cvirc-3.mds.qmw.ac.uk, IP Address: 138.37.156.92, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 448.
2010-10-25 11:35:54.826700|Error|Machine Name: cvirc-3.mds.qmul.ac.uk, IP Address: 138.37.156.92, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 449.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-cvirc-3.smd.qmul.ac.uk, IP Address: 138.37.156.92, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 450.
2010-10-25 11:35:54.826700|Error|Machine Name: cvirc-3.smt.qmul.ac.uk, IP Address: 138.37.156.92, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 451.
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-50.mds.qmw.ac.uk, IP Address: 138.37.128.88, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 452.
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-50.mds.qmul.ac.uk, IP Address: 138.37.128.88, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 453.
2010-10-25 11:35:54.826700|Error|Machine Name: bms-canimg-50.smd.qmul.ac.uk, IP Address: 138.37.128.88, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 454.
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-50.bms.qmul.ac.uk, IP Address: 138.37.128.88, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 455.
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-50.mds.qmw.ac.uk, IP Address: 138.37.144.43, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.128.88. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-50.mds.qmul.ac.uk, IP Address: 138.37.144.43, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.128.88.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-canimg-50.smd.qmul.ac.uk, IP Address: 138.37.144.43, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 456.
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-50.wht.qmul.ac.uk, IP Address: 138.37.144.43, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 457.
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-50.mds.qmw.ac.uk, IP Address: 138.37.160.51, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.128.88. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-50.mds.qmul.ac.uk, IP Address: 138.37.160.51, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.128.88.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-canimg-50.smd.qmul.ac.uk, IP Address: 138.37.160.51, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 458.
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-50.smt.qmul.ac.uk, IP Address: 138.37.160.51, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 459.
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-50.mds.qmw.ac.uk, IP Address: 138.37.176.23, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.128.88. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: canimg-50.mds.qmul.ac.uk, IP Address: 138.37.176.23, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.128.88.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-canimg-50.smd.qmul.ac.uk, IP Address: 138.37.176.23, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 460.
2010-10-25 11:35:54.826700|Error|Machine Name: csd-203.mds.qmw.ac.uk, IP Address: 138.37.153.234, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.137.234. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: csd-203.mds.qmul.ac.uk, IP Address: 138.37.153.234, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.137.234.
2010-10-25 11:35:54.826700|Error|Machine Name: csd-203.mds.qmw.ac.uk, IP Address: 138.37.169.234, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.137.234. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: csd-203.mds.qmul.ac.uk, IP Address: 138.37.169.234, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.137.234.
2010-10-25 11:35:54.826700|Error|Machine Name: csd-203.mds.qmw.ac.uk, IP Address: 138.37.185.234, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.137.234. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: csd-203.mds.qmul.ac.uk, IP Address: 138.37.185.234, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.137.234.
2010-10-25 11:35:54.826700|Error|Machine Name: ed-55.mds.qmw.ac.uk, IP Address: 138.37.152.200, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.200. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: ed-55.mds.qmul.ac.uk, IP Address: 138.37.152.200, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.200.
2010-10-25 11:35:54.826700|Error|Machine Name: ed-55.mds.qmw.ac.uk, IP Address: 138.37.168.200, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.200. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: ed-55.mds.qmul.ac.uk, IP Address: 138.37.168.200, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.200.
2010-10-25 11:35:54.826700|Error|Machine Name: ed-55.mds.qmw.ac.uk, IP Address: 138.37.184.200, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.200. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: ed-55.mds.qmul.ac.uk, IP Address: 138.37.184.200, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.200.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-36.mds.qmw.ac.uk, IP Address: 138.37.152.91, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.91. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: qm-36.mds.qmul.ac.uk, IP Address: 138.37.152.91, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.91.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-36.mds.qmw.ac.uk, IP Address: 138.37.168.91, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.91. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: qm-36.mds.qmul.ac.uk, IP Address: 138.37.168.91, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.91.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-36.mds.qmw.ac.uk, IP Address: 138.37.184.91, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.91. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: qm-36.mds.qmul.ac.uk, IP Address: 138.37.184.91, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.91.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-17.mds.qmw.ac.uk, IP Address: 138.37.152.72, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.72. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: qm-17.mds.qmul.ac.uk, IP Address: 138.37.152.72, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.72.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-17.mds.qmw.ac.uk, IP Address: 138.37.168.72, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.72. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: qm-17.mds.qmul.ac.uk, IP Address: 138.37.168.72, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.72.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-17.mds.qmw.ac.uk, IP Address: 138.37.184.72, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.72. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: qm-17.mds.qmul.ac.uk, IP Address: 138.37.184.72, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.72.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-23.mds.qmw.ac.uk, IP Address: 138.37.152.78, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.78. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: qm-23.mds.qmul.ac.uk, IP Address: 138.37.152.78, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.78.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-23.mds.qmw.ac.uk, IP Address: 138.37.168.78, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.78. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: qm-23.mds.qmul.ac.uk, IP Address: 138.37.168.78, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.78.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-23.mds.qmw.ac.uk, IP Address: 138.37.184.78, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.78. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: qm-23.mds.qmul.ac.uk, IP Address: 138.37.184.78, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.136.78.
2010-10-25 11:35:54.826700|Error|Machine Name: cutr-43.mds.qmw.ac.uk, IP Address: 138.37.145.131, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.129.131. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: cutr-43.mds.qmul.ac.uk, IP Address: 138.37.145.131, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.129.131.
2010-10-25 11:35:54.826700|Error|Machine Name: cutr-43.mds.qmw.ac.uk, IP Address: 138.37.161.131, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.129.131. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: cutr-43.mds.qmul.ac.uk, IP Address: 138.37.161.131, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.129.131.
2010-10-25 11:35:54.826700|Error|Machine Name: cutr-43.mds.qmw.ac.uk, IP Address: 138.37.177.131, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.129.131. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: cutr-43.mds.qmul.ac.uk, IP Address: 138.37.177.131, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.129.131.
